"Date Time, GMT-09:00",5 cm ST (°C),10 cm ST (°C),20 cm ST (°C),30 cm ST (°C),50 cm ST (°C),100 cm ST (°C),125 cm ST (°C)
2022-08-29,9.573604166666668,8.106875,5.648,10.512770833333333,3.6384166666666666,0.17931249999999999,0.08658333333333333
2022-08-30,9.644166666666667,9.235166666666666,5.912166666666667,10.506229166666667,3.578125,0.19000000000000003,0.07141666666666667
2022-08-31,10.118208333333333,9.5955,6.2241875,10.579020833333333,3.7199791666666666,0.20575,0.051
2022-09-01,9.242854166666666,8.597208333333333,5.757645833333334,10.660666666666666,3.624166666666667,0.218,0.051
2022-09-02,9.984499999999999,8.562166666666666,5.5705625,10.754062499999998,3.502875,0.22441666666666668,0.051
2022-09-03,9.487479166666667,8.329270833333334,5.620770833333334,10.823,3.5236875,0.23841666666666664,0.050437499999999996
2022-09-04,7.556375,6.849145833333334,4.957229166666667,10.910499999999999,3.4144583333333336,0.258375,0.04145833333333333
2022-09-05,8.521958333333332,7.8051666666666675,5.115145833333333,10.962583333333335,3.3089583333333334,0.273,0.048749999999999995
2022-09-06,8.3558125,7.558458333333333,5.0304166666666665,10.9756875,3.3888125000000002,0.2759166666666667,0.050437499999999996
2022-09-07,8.199895833333334,7.363208333333334,4.8496875,10.9665625,3.271333333333333,0.28991666666666666,0.051
2022-09-08,8.496833333333333,7.626270833333333,5.0328124999999995,10.985333333333335,3.1512708333333332,0.301,0.051
2022-09-09,8.299249999999999,7.53575,5.293708333333333,11.061979166666667,3.3315625,0.31675000000000003,0.051
2022-09-10,8.449854166666666,7.3574166666666665,4.970270833333333,11.123729166666665,3.3028333333333335,0.329,0.051
2022-09-11,10.238125,9.735166666666666,6.022458333333333,11.112083333333333,3.485958333333333,0.3306875,0.051
2022-09-12,9.4560625,8.810458333333333,5.811895833333334,11.109354166666668,3.6504791666666665,0.3486875,0.051
2022-09-13,9.171666666666667,8.1910625,5.5494375,11.133625,3.6368333333333336,0.3595,0.051
2022-09-14,8.882333333333333,7.847354166666666,5.342,11.180937499999999,3.5440416666666668,0.3746666666666667,0.05216666666666667
2022-09-15,9.415291666666667,8.71925,5.750916666666666,11.174666666666667,3.6143958333333335,0.38400000000000006,0.051583333333333335
2022-09-16,9.651744680851063,9.082489361702129,6.038361702127659,11.274744680851065,3.701553191489362,0.38459574468085106,0.051
2022-09-17,8.060395833333333,7.760583333333333,5.842395833333334,11.410499999999999,3.8717916666666667,0.39975,0.051
2022-09-18,8.1346875,7.146249999999999,5.128041666666666,11.608958333333334,3.6476666666666664,0.412,0.06325
2022-09-19,7.0314375,5.946333333333333,4.374604166666667,11.600499999999998,3.282875,0.4193125,0.07783333333333334
2022-09-20,5.710625,4.772958333333333,3.7562916666666664,11.5531875,2.9391458333333333,0.4238125,0.07024999999999999
2022-09-21,5.658166666666666,4.8542499999999995,3.584604166666667,11.3765,2.6813333333333333,0.41706249999999995,0.05333333333333334
2022-09-22,7.287979166666666,6.427916666666667,4.012166666666666,11.305,2.6458333333333335,0.43393750000000003,0.06325
2022-09-23,6.3596875,5.648104166666666,3.8455833333333334,11.298083333333333,2.651895833333333,0.439,0.051
2022-09-24,5.841270833333333,4.4666041666666665,3.329833333333333,11.262145833333333,2.5145,0.45416666666666666,0.05225
2022-09-25,4.430916666666667,3.3436041666666667,2.7895416666666666,11.196291666666667,2.2807916666666666,0.4815833333333333,0.05404166666666666
2022-09-26,4.421604166666667,3.626041666666667,2.7340625000000003,11.101625,2.0970625,0.507375,0.05510416666666667
2022-09-27,3.285833333333333,2.1864166666666667,2.1361666666666665,11.049020833333335,1.9089375000000002,0.5383333333333334,0.05460416666666667
2022-09-28,6.7316666666666665,4.875125,2.7169375000000002,11.030541666666666,1.7802499999999999,0.5212083333333334,0.047625
2022-09-29,7.859479166666667,6.335729166666667,3.5206458333333335,11.176854166666667,2.0402291666666668,0.46466666666666673,0.051
2022-09-30,7.189354166666667,5.912791666666667,3.6754583333333333,11.348125000000001,2.3238125,0.49033333333333334,0.051
2022-10-01,4.570604166666667,3.7706250000000003,3.0422708333333333,11.437229166666667,2.331395833333333,0.5220625,0.055083333333333324
2022-10-02,6.757645833333334,4.8304374999999995,3.146520833333333,11.483020833333335,2.2525208333333335,0.559,0.051
2022-10-03,4.644104166666667,3.6178125,2.752854166666667,11.480020833333334,2.1974791666666667,0.5915833333333332,0.051
2022-10-04,7.874229166666667,5.9718124999999995,3.4686458333333334,11.526208333333335,2.27425,0.62075,0.051
2022-10-05,4.814104166666667,3.3158333333333334,2.946270833333333,11.570416666666667,2.341625,0.6638958333333334,0.057416666666666664
2022-10-06,5.884458333333334,4.720041666666667,3.0336041666666667,11.5733125,2.1089375,0.7102083333333334,0.05449999999999999
2022-10-07,2.7249375,2.2832708333333334,2.3385416666666665,11.568895833333334,2.0115624999999997,0.7571666666666667,0.06791666666666667
2022-10-08,2.791979166666667,2.4808749999999997,2.1783333333333332,11.5115,1.77125,0.7971875,0.06325
2022-10-09,0.61375,0.5585416666666666,1.3923958333333333,11.464229166666668,1.5187291666666667,0.8424791666666667,0.07141666666666667
2022-10-10,-0.5668333333333333,-0.020874999999999994,0.898375,11.3791875,1.1724375,0.8935,0.06908333333333333
2022-10-11,0.03837499999999997,0.115375,0.6701041666666666,11.287833333333333,0.8955416666666666,0.9445416666666667,0.065
2022-10-12,2.829791666666667,1.399875,0.8689583333333334,11.200833333333334,0.74675,0.995,0.057999999999999996
2022-10-13,0.7221666666666667,0.3351458333333333,0.64825,11.153541666666667,0.6745625,1.0541666666666667,0.07783333333333334
2022-10-14,-0.33720833333333333,-0.055,0.41631250000000003,11.146520833333334,0.5520416666666667,1.1192499999999999,0.07666666666666667
2022-10-15,-0.4109583333333333,-0.17264583333333336,0.28950000000000004,11.076083333333335,0.43649999999999994,1.1762083333333333,0.07783333333333334
2022-10-16,1.0792708333333334,0.011958333333333333,0.2601875,11.022,0.3624791666666667,1.2305,0.079
2022-10-17,2.1807916666666665,0.1586875,0.25375,11.019,0.31266666666666665,1.2887083333333333,0.079
2022-10-18,2.1309583333333335,0.13552083333333334,0.23639583333333333,11.023895833333334,0.294,1.3484999999999998,0.079
2022-10-19,1.4199583333333334,-0.09995833333333333,0.16860416666666667,10.968041666666666,0.26343750000000005,1.429875,0.079
2022-10-20,3.079166666666667,0.347,0.22991666666666666,10.996604166666666,0.246,1.516,0.07958333333333333
2022-10-21,2.570625,0.2770208333333333,0.23175,11.040000000000001,0.249375,1.580125,0.10291666666666666
2022-10-22,0.4924583333333334,-0.2744375,0.15008333333333335,11.077354166666666,0.24362499999999998,1.6410416666666665,0.09649999999999999
2022-10-23,1.3164166666666668,-0.17658333333333334,0.1455,11.097,0.23725,1.6930625,0.09533333333333333
2022-10-24,1.9487916666666667,0.06166666666666667,0.163,11.103604166666669,0.23316666666666666,1.7470625,0.10175000000000001
